,Rate - Valid from,Rate - Valid to,Origin Port (name),Origin Port (code),Destination Port (name),Destination Port (code),Customer,Carrier,Contract Number,Commodity,THC USED,"BAS, Currency","BAS, 20DC","BAS, 40DC","BAS, 40HC","CFD, Currency","CFD, 20DC","CFD, 40DC","CFD, 40HC","CFO, Currency","CFO, 20DC","CFO, 40DC","CFO, 40HC","DHC, Currency","DHC, 20DC","DHC, 40DC","DHC, 40HC","ERS, Currency","ERS, 20DC","ERS, 40DC","ERS, 40HC","EXP, Currency","EXP, 20DC","EXP, 40DC","EXP, 40HC","IMP, Currency","IMP, 20DC","IMP, 40DC","IMP, 40HC","LSS, Currency","LSS, 20DC","LSS, 40DC","LSS, 40HC","OHC, Currency","OHC, 20DC","OHC, 40DC","OHC, 40HC","PSS, Currency","PSS, 20DC","PSS, 40DC","PSS, 40HC","RHI, Currency","RHI, 20DC","RHI, 40DC","RHI, 40HC","EBS, Currency","EBS, 20DC","EBS, 40DC","EBS, 40HC","PAE, Currency","PAE, 20DC","PAE, 40DC","PAE, 40HC","SBF, Currency","SBF, 20DC","SBF, 40DC","SBF, 40HC"
235,"Arkhangelsk, Russia","Haldia Port, India","Arkhangelsk, Russia",RUARH,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,996,1547,1547,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,,,,,INR,1600,2600,2600,,,,,USD,250,300,300,USD,,,,,,,,USD,,,,,,,,,,,
236,"Arkhangelsk, Russia","Kolkata, India","Arkhangelsk, Russia",RUARH,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,996,1547,1547,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,,,,,INR,1600,2600,2600,,,,,USD,250,300,300,USD,,,,,,,,USD,,,,,,,,,,,
237,"Arkhangelsk, Russia","Krishnapatnam, India","Arkhangelsk, Russia",RUARH,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,521,697,697,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,,,,,INR,1600,2600,2600,,,,,USD,250,300,300,USD,,,,,,,,USD,,,,,,,,,,,
238,"Arkhangelsk, Russia","Male, Maldives","Arkhangelsk, Russia",RUARH,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1646,2797,2797,USD,,,,USD,,,,,,,,USD,,,,,,,,USD,100,200,200,,,,,USD,250,300,300,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
239,"Arkhangelsk, Russia","Mangalore, India","Arkhangelsk, Russia",RUARH,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,921,1322,1322,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,,,,,INR,1600,2600,2600,,,,,USD,250,300,300,USD,,,,,,,,USD,,,,,,,,,,,
240,"Arkhangelsk, Russia","Marmagao, India","Arkhangelsk, Russia",RUARH,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1129,1637,1637,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,,,,,INR,1600,2600,2600,,,,,USD,250,300,300,USD,,,,,,,,USD,,,,,,,,,,,
241,"Arkhangelsk, Russia","Tuticorin, India","Arkhangelsk, Russia",RUARH,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,796,1097,1097,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,,,,,INR,1600,2600,2600,,,,,USD,250,300,300,USD,,,,,,,,USD,,,,,,,,,,,
242,"Arkhangelsk, Russia","Visakhapatnam, India","Arkhangelsk, Russia",RUARH,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,471,597,597,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,,,,,INR,1600,2600,2600,,,,,USD,250,300,300,USD,,,,,,,,USD,,,,,,,,,,,
243,"Foshan, China","Cochin, India","Foshan, China",CNFOS,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,570,660,660,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
244,"Foshan, China","Colombo, Sri Lanka","Foshan, China",CNFOS,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,570,660,660,USD,,,,USD,,,,USD,,,,USD,,,,CNY,50,50,50,USD,,,,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
245,"Foshan, China","Ennore Chennai, India","Foshan, China",CNFOS,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,545,535,535,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
246,"Foshan, China","Haldia Port, India","Foshan, China",CNFOS,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1170,1410,1410,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
247,"Foshan, China","Kolkata, India","Foshan, China",CNFOS,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1170,1410,1410,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
248,"Foshan, China","Krishnapatnam, India","Foshan, China",CNFOS,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,595,635,635,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
249,"Foshan, China","Male, Maldives","Foshan, China",CNFOS,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1310,2290,2290,USD,,,,USD,,,,,,,,USD,,,,CNY,50,50,50,USD,100,200,200,USD,12,24,24,CNY,565,890,890,USD,,,,USD,125,250,250,,,,,,,,,,,,
250,"Foshan, China","Mangalore, India","Foshan, China",CNFOS,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,695,885,885,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
251,"Foshan, China","Marmagao, India","Foshan, China",CNFOS,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,903,1200,1200,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
252,"Foshan, China","Tuticorin, India","Foshan, China",CNFOS,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,870,910,910,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
253,"Foshan, China","Visakhapatnam, India","Foshan, China",CNFOS,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,545,535,535,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
254,"Fuzhou, China","Colombo, Sri Lanka","Fuzhou, China",CNFZH,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,600,700,700,USD,,,,USD,,,,USD,,,,USD,,,,CNY,100,100,100,USD,,,,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
255,"Fuzhou, China","Ennore Chennai, India","Fuzhou, China",CNFZH,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,600,550,550,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
256,"Fuzhou, China","Haldia Port, India","Fuzhou, China",CNFZH,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1250,1450,1450,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
257,"Fuzhou, China","Kolkata, India","Fuzhou, China",CNFZH,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1250,1450,1450,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
258,"Fuzhou, China","Krishnapatnam, India","Fuzhou, China",CNFZH,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,650,650,650,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
259,"Fuzhou, China","Male, Maldives","Fuzhou, China",CNFZH,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1590,2480,2480,USD,,,,USD,,,,,,,,USD,,,,CNY,100,100,100,USD,100,200,200,USD,12,24,24,CNY,563,856,856,USD,,,,USD,125,250,250,,,,,,,,,,,,
260,"Fuzhou, China","Mangalore, India","Fuzhou, China",CNFZH,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,725,925,925,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
261,"Fuzhou, China","Marmagao, India","Fuzhou, China",CNFZH,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,933,1240,1240,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
262,"Fuzhou, China","Tuticorin, India","Fuzhou, China",CNFZH,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,850,900,900,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
263,"Fuzhou, China","Visakhapatnam, India","Fuzhou, China",CNFZH,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,600,550,550,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,CNY,100,100,100,INR,1600,2600,2600,USD,12,24,24,CNY,563,856,856,USD,,,,,,,,,,,,,,,,,,,
264,"Gaolan, China","Cochin, India","Gaolan, China",CNGON,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,570,660,660,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
265,"Gaolan, China","Colombo, Sri Lanka","Gaolan, China",CNGON,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,570,660,660,USD,,,,USD,,,,USD,,,,USD,,,,CNY,50,50,50,USD,,,,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
266,"Gaolan, China","Ennore Chennai, India","Gaolan, China",CNGON,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,545,535,535,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
267,"Gaolan, China","Haldia Port, India","Gaolan, China",CNGON,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1170,1410,1410,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
268,"Gaolan, China","Kolkata, India","Gaolan, China",CNGON,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1170,1410,1410,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
269,"Gaolan, China","Krishnapatnam, India","Gaolan, China",CNGON,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,595,635,635,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
270,"Gaolan, China","Male, Maldives","Gaolan, China",CNGON,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1310,2290,2290,USD,,,,USD,,,,,,,,USD,,,,CNY,50,50,50,USD,100,200,200,USD,12,24,24,CNY,565,890,890,USD,,,,USD,125,250,250,,,,,,,,,,,,
271,"Gaolan, China","Mangalore, India","Gaolan, China",CNGON,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,695,885,885,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
272,"Gaolan, China","Marmagao, India","Gaolan, China",CNGON,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,903,1200,1200,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
273,"Gaolan, China","Tuticorin, India","Gaolan, China",CNGON,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,870,910,910,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
274,"Gaolan, China","Visakhapatnam, India","Gaolan, China",CNGON,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,545,535,535,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
275,"Gaoming, China","Cochin, India","Gaoming, China",CNGOM,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,570,660,660,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
276,"Gaoming, China","Colombo, Sri Lanka","Gaoming, China",CNGOM,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,570,660,660,USD,,,,USD,,,,USD,,,,USD,,,,CNY,50,50,50,USD,,,,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
277,"Gaoming, China","Ennore Chennai, India","Gaoming, China",CNGOM,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,545,535,535,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
278,"Gaoming, China","Haldia Port, India","Gaoming, China",CNGOM,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1170,1410,1410,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
279,"Gaoming, China","Kolkata, India","Gaoming, China",CNGOM,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1170,1410,1410,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
280,"Gaoming, China","Krishnapatnam, India","Gaoming, China",CNGOM,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,595,635,635,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
281,"Gaoming, China","Male, Maldives","Gaoming, China",CNGOM,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1310,2290,2290,USD,,,,USD,,,,,,,,USD,,,,CNY,50,50,50,USD,100,200,200,USD,12,24,24,CNY,565,890,890,USD,,,,USD,125,250,250,,,,,,,,,,,,
282,"Gaoming, China","Mangalore, India","Gaoming, China",CNGOM,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,695,885,885,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
283,"Gaoming, China","Marmagao, India","Gaoming, China",CNGOM,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,903,1200,1200,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
284,"Gaoming, China","Tuticorin, India","Gaoming, China",CNGOM,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,870,910,910,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
285,"Gaoming, China","Visakhapatnam, India","Gaoming, China",CNGOM,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,545,535,535,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
286,"Gaoyao, China","Cochin, India","Gaoyao, China",CNGYN,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,570,660,660,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
287,"Gaoyao, China","Colombo, Sri Lanka","Gaoyao, China",CNGYN,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,570,660,660,USD,,,,USD,,,,USD,,,,USD,,,,CNY,50,50,50,USD,,,,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
288,"Gaoyao, China","Ennore Chennai, India","Gaoyao, China",CNGYN,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,545,535,535,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
289,"Gaoyao, China","Haldia Port, India","Gaoyao, China",CNGYN,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1170,1410,1410,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
290,"Gaoyao, China","Kolkata, India","Gaoyao, China",CNGYN,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1170,1410,1410,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
291,"Gaoyao, China","Krishnapatnam, India","Gaoyao, China",CNGYN,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,595,635,635,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
292,"Gaoyao, China","Male, Maldives","Gaoyao, China",CNGYN,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1310,2290,2290,USD,,,,USD,,,,,,,,USD,,,,CNY,50,50,50,USD,100,200,200,USD,12,24,24,CNY,565,890,890,USD,,,,USD,125,250,250,,,,,,,,,,,,
293,"Gaoyao, China","Mangalore, India","Gaoyao, China",CNGYN,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,695,885,885,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
294,"Gaoyao, China","Marmagao, India","Gaoyao, China",CNGYN,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,903,1200,1200,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
295,"Gaoyao, China","Tuticorin, India","Gaoyao, China",CNGYN,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,870,910,910,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
296,"Gaoyao, China","Visakhapatnam, India","Gaoyao, China",CNGYN,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,545,535,535,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,CNY,50,50,50,INR,1600,2600,2600,USD,12,24,24,CNY,565,890,890,USD,,,,,,,,,,,,,,,,,,,
297,"General Santos City Dadianga, Philippines","Cochin, India","General Santos City Dadianga, Philippines",PHGES,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,850,1350,1350,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
298,"General Santos City Dadianga, Philippines","Colombo, Sri Lanka","General Santos City Dadianga, Philippines",PHGES,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,850,1350,1350,USD,,,,USD,,,,USD,,,,USD,,,,USD,4,4,4,USD,,,,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
299,"General Santos City Dadianga, Philippines","Ennore Chennai, India","General Santos City Dadianga, Philippines",PHGES,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,710,1270,1270,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
300,"General Santos City Dadianga, Philippines","Haldia Port, India","General Santos City Dadianga, Philippines",PHGES,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1435,2295,2295,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
301,"General Santos City Dadianga, Philippines","Kolkata, India","General Santos City Dadianga, Philippines",PHGES,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1435,2295,2295,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
302,"General Santos City Dadianga, Philippines","Krishnapatnam, India","General Santos City Dadianga, Philippines",PHGES,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,760,1370,1370,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
303,"General Santos City Dadianga, Philippines","Male, Maldives","General Santos City Dadianga, Philippines",PHGES,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1700,3050,3050,USD,,,,USD,,,,,,,,USD,,,,USD,4,4,4,USD,100,200,200,,,,,USD,175,225,225,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
304,"General Santos City Dadianga, Philippines","Mangalore, India","General Santos City Dadianga, Philippines",PHGES,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,975,1575,1575,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,USD,4,4,4,INR,1600,2600,2600,,,,,USD,175,225,225,USD,,,,,,,,USD,,,,,,,,,,,
